open_time,open,high,low,close,volume,close_time,quote_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,bb_basis,bb_standard_deviation,bb_upper,bb_lower,pvo_fast_volume_ema,pvo_slow_volume_ema,pvo,pvo_signal,pvo_histogram
2026-05-30 14:00:00+00:00,73829.31,74100.0,73820.91,73929.11,565.07041,2026-05-30 14:59:59.999000+00:00,41803345.9629781,98831,346.46085,25628235.4444807,,,,,368.81145109693534,395.897930387842,-6.8417835032305785,-8.82053755612108,1.9787540528905012
2026-05-30 15:00:00+00:00,73929.11,74042.88,73836.7,73930.14,301.39896,2026-05-30 15:59:59.999000+00:00,22279013.7884901,59078,156.16439,11543657.6046914,,,,,358.4402986204837,388.8980066554093,-7.831798444241768,-8.622789733745218,0.7909912895034505
2026-05-30 16:00:00+00:00,73930.13,73985.84,73880.1,73934.99,193.46997,2026-05-30 16:59:59.999000+00:00,14304758.7294627,48001,116.08057,8582965.3001658,,,,,333.0602480634862,374.4218557920456,-11.04679309947433,-9.107590406891042,-1.9392026925832884
2026-05-30 17:00:00+00:00,73935.0,74047.26,73811.3,74020.07,308.74992,2026-05-30 17:59:59.999000+00:00,22834704.4590412,53446,195.35323,14450900.3042932,,,,,329.3201975921806,369.55726795559775,-10.887912064619885,-9.46365473843681,-1.4242573261830742
2026-05-30 18:00:00+00:00,74020.06,74143.76,73945.0,74043.38,188.56655,2026-05-30 18:59:59.999000+00:00,13961944.371532,44503,109.18539,8085186.2856125,,,,,307.6657902703066,356.150548107035,-13.613556989994327,-10.293635188748315,-3.3199218012460125
2026-05-30 19:00:00+00:00,74043.39,74072.0,73971.3,74016.65,145.42131,2026-05-30 19:59:59.999000+00:00,10765230.8988695,36656,71.73648,5310440.0393975,,,,,282.7051009979518,340.54097491392133,-16.983528613726662,-11.631613873743985,-5.351914739982677
2026-05-30 20:00:00+00:00,74016.64,74016.65,73926.68,73979.84,104.9948,2026-05-30 20:59:59.999000+00:00,7765434.5306313,24779,52.24251,3863923.6722148,,,,,255.3650546905746,323.0931101054827,-20.962395450895382,-13.497770189174265,-7.4646252617211175
2026-05-30 21:00:00+00:00,73979.85,74054.0,73929.07,73981.99,224.4707,2026-05-30 21:59:59.999000+00:00,16607182.0263693,33777,99.42236,7355452.0477725,,,,,250.61207704587082,315.78774639396545,-20.639074850860048,-14.926031121511421,-5.713043729348627
2026-05-30 22:00:00+00:00,73981.99,73982.0,73796.01,73883.3,391.66756,2026-05-30 22:59:59.999000+00:00,28938229.9455815,45614,192.63787,14230731.0175558,,,,,272.3129205772753,321.40847332774575,-15.275127081172773,-14.995850313443693,-0.2792767677290797
2026-05-30 23:00:00+00:00,73883.3,73995.98,73781.3,73884.38,368.97818,2026-05-30 23:59:59.999000+00:00,27247818.4879599,38469,191.67235,14154973.3463665,73783.808,195.45116271334746,74174.7103254267,73392.90567457331,287.1844989500022,324.9321553034683,-11.61708859445194,-14.320097969645344,2.7030093751934032
2026-05-31 00:00:00+00:00,73884.38,74041.72,73858.56,74038.2,241.35407,2026-05-31 00:59:59.999000+00:00,17845467.7732237,45440,127.12431,9400414.2806428,73815.576,182.1287588877686,74179.83351777554,73451.31848222447,280.13366372692496,318.7411860217299,-12.112498788334465,-13.878578133383169,1.7660793450487038
2026-05-31 01:00:00+00:00,74038.2,74275.66,74028.64,74058.01,363.47802,2026-05-31 01:59:59.999000+00:00,26952225.6676368,65240,203.90516,15119636.7217922,73838.227,182.69977028173568,74203.62654056348,73472.82745943652,292.95587238432114,322.0550255756758,-9.035460055106954,-12.909954517727927,3.874494462620973
2026-05-31 02:00:00+00:00,74058.01,74243.94,73890.49,74090.84,304.8567,2026-05-31 02:59:59.999000+00:00,22571739.0501762,84535,170.7651,12644171.1564911,73863.5195,180.89696787052353,74225.31343574105,73501.72556425894,294.78676894057946,320.7810755330331,-8.103441435645674,-11.948651901311479,3.8452104656658044
2026-05-31 03:00:00+00:00,74090.84,74226.78,74074.05,74150.64,189.87382,2026-05-31 03:59:59.999000+00:00,14081126.1015463,49318,92.66718,6872456.2200877,73893.62150000001,176.01357073461622,74245.64864146925,73541.59435853077,278.6463152574134,311.08424178984546,-10.42737695287879,-11.644396911624941,1.2170199587461514
2026-05-31 04:00:00+00:00,74150.64,74221.33,74109.0,74178.4,194.38913,2026-05-31 04:59:59.999000+00:00,14417125.6885244,39128,93.82362,6958922.6948259,73926.038,165.45815983504724,74256.9543196701,73595.1216803299,265.68367137165745,302.44015943504206,-12.153309313169817,-11.746179391933916,-0.4071299212359012
2026-05-31 05:00:00+00:00,74178.41,74207.2,74055.16,74055.98,231.70947,2026-05-31 05:59:59.999000+00:00,17177475.8322982,34708,110.27204,8174545.2440022,73948.064,151.36898441887018,74250.80196883774,73645.32603116226,260.4568711606332,297.2008491065204,-12.363348912478276,-11.86961329604279,-0.4937356164354867
2026-05-31 06:00:00+00:00,74055.99,74109.39,73985.34,74054.87,141.21825,2026-05-31 06:59:59.999000+00:00,10455281.4072723,29223,54.68498,4049096.2951565,73968.015,137.16942820833088,74242.35385641667,73693.67614358333,242.1124679051512,285.6465825060374,-15.2405515301294,-12.543800942860111,-2.696750587269289
2026-05-31 07:00:00+00:00,74054.86,74054.87,73836.0,73871.24,302.07421,2026-05-31 07:59:59.999000+00:00,22325378.5731105,46646,121.37874,8970926.0733848,73981.476,111.37731611060038,74204.2306322212,73758.7213677788,251.33735130435872,286.8634438018865,-12.38432197100122,-12.511905148488335,0.12758317748711434
2026-05-31 08:00:00+00:00,73871.25,73980.0,73850.05,73937.61,348.32905,2026-05-31 08:59:59.999000+00:00,25745592.8538453,47904,147.50107,10902119.7278496,73993.4475,91.35080650301087,74176.14911300602,73810.74588699397,266.2591511036881,291.41645166841346,-8.632766070925342,-11.736077332975738,3.1033112620503953
2026-05-31 09:00:00+00:00,73937.62,74024.0,73813.44,73841.79,323.04158,2026-05-31 09:59:59.999000+00:00,23881941.2340125,47207,112.03225,8284574.1747161,73994.07149999999,90.2636382645336,74174.59877652906,73813.54422347092,274.9949093954284,293.7590537670495,-6.38759695437372,-10.666381257255335,4.278784302881615
2026-05-31 10:00:00+00:00,73841.79,73900.0,73699.2,73900.0,400.29833,2026-05-31 10:59:59.999000+00:00,29542952.104201,48223,171.11557,12632172.9707305,73992.61600000001,91.52528854912491,74175.66657709827,73809.56542290175,294.2723587192087,301.6508520065273,-2.4460376087911637,-9.022312527562502,6.576274918771338
2026-05-31 11:00:00+00:00,73900.0,73972.0,73899.99,73937.79,178.9239,2026-05-31 11:59:59.999000+00:00,13228478.1988527,30621,87.30586,6454869.1079139,73992.9985,91.27904536502663,74175.55659073005,73810.44040926996,276.5264419931766,292.5599666727105,-5.4804233340205295,-8.313934688854108,2.833511354833578
2026-05-31 12:00:00+00:00,73937.63,73995.88,73874.0,73920.0,222.22652,2026-05-31 12:59:59.999000+00:00,16429107.8031339,39129,99.2514,7338244.6789983,73992.249,91.8122656239385,74175.87353124787,73808.62446875212,268.17260784038024,287.3500817339912,-6.673905842617488,-7.985928919606784,1.3120230769892958
2026-05-31 13:00:00+00:00,73920.0,74023.99,73807.43,73872.8,178.44734,2026-05-31 13:59:59.999000+00:00,13190095.9302655,38610,68.32553,5050748.7012608,73984.8855,95.13135006269285,74175.14820012539,73794.62279987462,254.36872048032174,279.2832119759178,-8.92086972193102,-8.172917080071631,-0.7479526418593885
2026-05-31 14:00:00+00:00,73872.8,73872.8,73483.05,73602.17,681.72491,2026-05-31 14:59:59.999000+00:00,50218468.7709845,127619,302.52344,22284681.9629452,73962.825,125.36261593872835,74213.55023187745,73712.09976812254,320.11582656027224,309.09370812584984,3.565947201336967,-5.825144223789911,9.391091425126877
2026-05-31 15:00:00+00:00,73602.18,73775.79,73588.8,73655.21,266.93299,2026-05-31 15:59:59.999000+00:00,19665463.3312455,48254,115.64171,8521096.1466062,73944.753,141.33535004025478,74227.4237000805,73662.0822999195,311.9338517048458,305.97069196837947,1.9489316764634999,-4.2703290437392285,6.219260720202728
2026-05-31 16:00:00+00:00,73655.2,73730.0,73400.0,73526.14,319.75425,2026-05-31 16:59:59.999000+00:00,23516463.1296031,77953,120.37092,8854197.3776636,73922.068,167.8134656575626,74257.69493131513,73586.44106868487,313.1369899041003,306.991696267018,2.001778455837174,-3.015907543823948,5.017685999661122
2026-05-31 17:00:00+00:00,73526.15,73734.0,73466.67,73709.44,195.46974,2026-05-31 17:59:59.999000+00:00,14391326.2883369,38175,121.06938,8915331.1980079,73908.4405,173.3685424601367,74255.17758492027,73561.70341507973,295.0343360727003,298.7308106176093,-1.2373931357353933,-2.660204662206237,1.4228115264708439
2026-05-31 18:00:00+00:00,73709.43,73713.34,73585.49,73603.69,214.37074,2026-05-31 18:59:59.999000+00:00,15787385.3202977,39736,110.48708,8137137.5571714,73894.45999999999,185.66970205179592,74265.79940410359,73523.1205958964,282.62455206151566,292.4819164977864,-3.3702474854869737,-2.802213226862385,-0.5680342586245888
2026-05-31 19:00:00+00:00,73603.68,73649.93,73456.48,73563.42,255.80848,2026-05-31 19:59:59.999000+00:00,18814203.658083,44699,152.82907,11241365.1607297,73878.41199999998,199.22347681938373,74276.85895363874,73479.96504636122,278.4990025135902,289.76536564609853,-3.8880986026012403,-3.019390302010156,-0.8687083005910843
2026-05-31 20:00:00+00:00,73563.41,73760.0,73563.41,73739.66,381.5641,2026-05-31 20:59:59.999000+00:00,28106017.2594046,46998,247.9309,18261167.0548642,73863.485,197.87160992675055,74259.2282198535,73467.7417801465,294.35517135765326,296.56527189453567,-0.7452324146936402,-2.564558724546853,1.8193263098532129
2026-05-31 21:00:00+00:00,73739.67,73924.0,73626.67,73892.52,391.01047,2026-05-31 21:59:59.999000+00:00,28838999.4147379,82920,232.88775,17174763.8702457,73855.2105,192.9633629597973,74241.13722591959,73469.28377408041,309.2252173026297,303.56121249494043,1.8658526104627602,-1.6784764575449305,3.5443290680076904
2026-05-31 22:00:00+00:00,73892.52,73997.56,73686.0,73944.62,284.29172,2026-05-31 22:59:59.999000+00:00,21010656.5972994,100294,164.47721,12156684.5405893,73847.8995,186.5611122253369,74221.02172445068,73474.77727554932,305.38929464068667,302.13384268050044,1.0774866963939556,-1.1272838267571534,2.204770523151109
2026-05-31 23:00:00+00:00,73944.62,74198.0,73500.0,73674.39,375.30928,2026-05-31 23:59:59.999000+00:00,27714560.6011053,110857,179.10216,13230429.1698338,73824.087,176.5239367649768,74177.13487352995,73471.03912647004,316.1462154651964,307.5542454449078,2.7936437709905366,-0.34309830720761547,3.136742078198152
2026-06-01 00:00:00+00:00,73674.39,74092.0,73654.06,73885.0,366.4897,2026-06-01 00:59:59.999000+00:00,27071405.3522759,136828,214.40608,15836590.1829704,73809.417,157.651913819675,74124.72082763935,73494.11317236065,323.8913669320893,311.9198346712109,3.838015711151355,0.49312449646417866,3.3448912146871765
2026-06-01 01:00:00+00:00,73885.01,73916.01,73278.02,73292.92,464.54265,2026-06-01 01:59:59.999000+00:00,34171272.174842,141536,157.38626,11578398.446602,73771.264,183.56815198723197,74138.40030397446,73404.12769602553,345.530025865614,323.2252283992693,6.900698183989616,1.7746392339692663,5.126058950020349
2026-06-01 02:00:00+00:00,73292.92,73892.52,73222.0,73790.0,506.50025,2026-06-01 02:59:59.999000+00:00,37247035.06121,128800,288.42765,21202943.4948974,73758.0205,171.80747904197287,74101.63545808394,73414.40554191606,370.29467573244256,336.8011559252494,9.94459764105643,3.408630915386699,6.535966725669731
